vehicle_id,timestamp,engine_temperature,tire_pressure,brake_wear,battery_voltage
22,2024-11-08 23:14:36.678852,71.92,33.99,88.31,13.38
22,2024-11-08 23:19:36.678852,73.63,35.0,90.98,12.87
22,2024-11-08 23:24:36.678852,70.64,34.64,91.97,12.2
22,2024-11-08 23:29:36.678852,77.11,30.12,34.82,13.0
22,2024-11-08 23:34:36.678852,90.36,34.23,31.38,13.32
22,2024-11-08 23:39:36.678852,103.87,31.37,72.34,14.16
22,2024-11-08 23:44:36.678852,107.32,34.45,10.65,13.09
22,2024-11-08 23:49:36.678852,84.71,31.55,20.0,13.14
22,2024-11-08 23:54:36.678852,73.72,32.65,46.91,13.76
22,2024-11-08 23:59:36.678852,93.41,31.02,15.59,12.48
22,2024-11-09 00:04:36.678852,89.66,30.52,51.94,13.53
22,2024-11-09 00:09:36.678852,100.95,33.46,81.78,12.9
22,2024-11-09 00:14:36.678852,103.44,31.73,91.37,13.91
22,2024-11-09 00:19:36.678852,88.45,30.86,98.86,13.04
22,2024-11-09 00:24:36.678852,82.2,30.49,69.88,12.51
22,2024-11-09 00:29:36.678852,76.27,34.97,52.99,13.81
22,2024-11-09 00:34:36.678852,95.2,30.73,22.72,13.78
22,2024-11-09 00:39:36.678852,95.17,30.71,4.53,13.35
22,2024-11-09 00:44:36.678852,102.97,31.54,97.78,13.73
22,2024-11-09 00:49:36.678852,109.46,34.56,61.65,13.7
22,2024-11-09 00:54:36.678852,79.12,33.99,4.42,14.07
22,2024-11-09 00:59:36.678852,95.53,30.95,70.22,12.25
22,2024-11-09 01:04:36.678852,100.04,34.28,82.57,12.16
22,2024-11-09 01:09:36.678852,98.77,33.51,10.52,13.29
22,2024-11-09 01:14:36.678852,74.65,32.81,89.81,14.05
22,2024-11-09 01:19:36.678852,104.41,34.88,5.84,12.88
22,2024-11-09 01:24:36.678852,72.65,34.65,17.9,12.59
22,2024-11-09 01:29:36.678852,81.13,34.68,33.63,12.75
22,2024-11-09 01:34:36.678852,89.02,32.27,98.07,12.94
22,2024-11-09 01:39:36.678852,90.74,31.19,25.0,14.43
22,2024-11-09 01:44:36.678852,75.54,34.68,31.42,13.13
22,2024-11-09 01:49:36.678852,95.85,33.39,63.32,12.48
22,2024-11-09 01:54:36.678852,80.8,31.87,71.02,12.21
22,2024-11-09 01:59:36.678852,93.21,31.62,65.83,12.44
22,2024-11-09 02:04:36.678852,104.42,30.07,74.28,14.24
22,2024-11-09 02:09:36.678852,106.2,30.64,68.29,12.63
22,2024-11-09 02:14:36.678852,72.22,30.67,71.63,13.58
22,2024-11-09 02:19:36.678852,79.19,34.33,26.59,13.45
22,2024-11-09 02:24:36.678852,103.88,34.34,46.37,13.15
22,2024-11-09 02:29:36.678852,95.22,33.46,33.24,12.79
22,2024-11-09 02:34:36.678852,83.71,34.18,18.48,12.66
22,2024-11-09 02:39:36.678852,108.95,31.31,54.33,13.33
22,2024-11-09 02:44:36.678852,87.64,30.14,37.99,12.12
22,2024-11-09 02:49:36.678852,97.75,33.5,15.83,12.48
22,2024-11-09 02:54:36.678852,75.31,33.08,53.67,13.63
22,2024-11-09 02:59:36.678852,94.65,31.92,65.75,12.9
22,2024-11-09 03:04:36.678852,82.77,33.94,87.65,12.09
22,2024-11-09 03:09:36.678852,78.71,31.7,23.96,14.11
22,2024-11-09 03:14:36.678852,109.74,31.32,86.36,12.46
22,2024-11-09 03:19:36.678852,100.24,32.87,5.95,13.18
22,2024-11-09 03:24:36.678852,95.44,33.91,59.53,13.18
22,2024-11-09 03:29:36.678852,95.46,32.31,89.43,14.34
22,2024-11-09 03:34:36.678852,74.04,33.68,78.99,12.07
22,2024-11-09 03:39:36.678852,72.27,31.2,75.14,13.1
22,2024-11-09 03:44:36.678852,79.99,34.97,54.56,12.78
22,2024-11-09 03:49:36.678852,106.59,34.79,8.65,12.77
22,2024-11-09 03:54:36.678852,73.18,30.85,20.0,13.15
22,2024-11-09 03:59:36.678852,101.99,34.77,36.41,13.15
22,2024-11-09 04:04:36.678852,100.31,34.49,43.91,12.98
22,2024-11-09 04:09:36.678852,84.76,33.46,36.49,12.99
22,2024-11-09 04:14:36.678852,86.69,34.93,76.79,12.86
22,2024-11-09 04:19:36.678852,97.37,30.63,40.14,13.41
22,2024-11-09 04:24:36.678852,72.42,33.31,36.71,13.8
22,2024-11-09 04:29:36.678852,75.89,31.2,28.84,12.81
22,2024-11-09 04:34:36.678852,81.45,32.66,68.56,14.06
22,2024-11-09 04:39:36.678852,70.45,33.84,80.93,12.27
22,2024-11-09 04:44:36.678852,88.65,34.14,99.71,13.62
22,2024-11-09 04:49:36.678852,98.62,31.15,47.34,13.67
22,2024-11-09 04:54:36.678852,100.97,32.76,64.66,13.78
22,2024-11-09 04:59:36.678852,82.33,34.09,86.28,12.31
23,2024-11-08 05:04:36.678852,106.45,34.05,42.35,12.47
23,2024-11-08 05:09:36.678852,90.53,31.78,63.07,13.99
23,2024-11-08 05:14:36.678852,85.89,34.25,32.88,14.18
23,2024-11-08 05:19:36.678852,90.71,33.19,74.55,12.53
23,2024-11-08 05:24:36.678852,80.68,34.9,14.21,13.75
23,2024-11-08 05:29:36.678852,89.88,31.56,42.71,12.93
23,2024-11-08 05:34:36.678852,89.5,32.73,62.16,14.19
23,2024-11-08 05:39:36.678852,83.41,34.68,12.65,12.07
23,2024-11-08 05:44:36.678852,81.71,30.45,91.86,12.75
23,2024-11-08 05:49:36.678852,70.33,34.88,91.18,12.48
23,2024-11-08 05:54:36.678852,92.58,32.55,40.04,12.34
23,2024-11-08 05:59:36.678852,79.87,30.72,7.28,12.56
23,2024-11-08 06:04:36.678852,105.59,31.49,32.18,13.27
23,2024-11-08 06:09:36.678852,101.81,34.59,57.16,14.22
23,2024-11-08 06:14:36.678852,88.13,32.73,35.94,12.24
23,2024-11-08 06:19:36.678852,107.84,32.88,92.85,14.02
23,2024-11-08 06:24:36.678852,100.78,32.43,88.99,14.48
23,2024-11-08 06:29:36.678852,81.36,34.63,27.75,13.52
23,2024-11-08 06:34:36.678852,97.45,32.45,83.69,12.82
23,2024-11-08 06:39:36.678852,103.92,31.85,30.79,12.09
23,2024-11-08 06:44:36.678852,71.92,33.9,29.9,12.1
23,2024-11-08 06:49:36.678852,92.61,33.05,62.59,13.66
23,2024-11-08 06:54:36.678852,82.09,34.24,21.43,12.73
23,2024-11-08 06:59:36.678852,77.37,32.47,55.65,12.17
23,2024-11-08 07:04:36.678852,72.91,30.42,83.84,12.43
23,2024-11-08 07:09:36.678852,74.1,30.63,44.15,13.95
23,2024-11-08 07:14:36.678852,77.14,33.74,90.03,13.59
23,2024-11-08 07:19:36.678852,105.76,31.72,85.44,14.23
23,2024-11-08 07:24:36.678852,85.92,30.5,38.65,14.46
23,2024-11-08 07:29:36.678852,100.77,30.12,22.63,12.9
23,2024-11-08 07:34:36.678852,71.62,32.24,51.31,13.46
23,2024-11-08 07:39:36.678852,77.5,32.29,95.26,13.68
23,2024-11-08 07:44:36.678852,82.67,34.56,68.08,13.83
23,2024-11-08 07:49:36.678852,98.87,34.33,33.04,13.98
23,2024-11-08 07:54:36.678852,86.41,34.58,21.68,12.98
23,2024-11-08 07:59:36.678852,78.69,32.8,69.93,13.54
23,2024-11-08 08:04:36.678852,106.17,32.21,23.11,13.78
23,2024-11-08 08:09:36.678852,70.64,34.01,79.37,13.85
23,2024-11-08 08:14:36.678852,92.7,31.57,94.34,12.86
23,2024-11-08 08:19:36.678852,78.8,30.6,13.78,13.44
23,2024-11-08 08:24:36.678852,80.47,30.16,33.59,13.24
23,2024-11-08 08:29:36.678852,76.84,32.35,55.31,12.87
23,2024-11-08 08:34:36.678852,88.84,31.83,49.33,12.04
23,2024-11-08 08:39:36.678852,98.01,30.98,17.57,13.11
23,2024-11-08 08:44:36.678852,89.59,30.79,49.34,14.17
23,2024-11-08 08:49:36.678852,92.75,34.99,16.91,12.23
23,2024-11-08 08:54:36.678852,99.42,33.07,41.98,13.63
23,2024-11-08 08:59:36.678852,93.72,30.82,18.76,14.45
23,2024-11-08 09:04:36.678852,86.01,31.49,0.96,14.22
23,2024-11-08 09:09:36.678852,106.55,32.83,6.98,13.33
23,2024-11-08 09:14:36.678852,97.41,32.7,55.17,13.39
23,2024-11-08 09:19:36.678852,93.73,31.77,15.68,12.95
23,2024-11-08 09:24:36.678852,77.92,33.48,49.26,12.43
23,2024-11-08 09:29:36.678852,99.42,34.09,84.81,12.27
23,2024-11-08 09:34:36.678852,81.17,31.71,59.52,12.76
23,2024-11-08 09:39:36.678852,106.71,30.51,43.0,12.1
23,2024-11-08 09:44:36.678852,107.44,32.61,42.6,13.64
23,2024-11-08 09:49:36.678852,88.77,33.45,62.65,14.16
23,2024-11-08 09:54:36.678852,103.34,30.09,22.94,13.87
23,2024-11-08 09:59:36.678852,76.32,34.73,68.6,13.57
23,2024-11-08 10:04:36.678852,79.74,33.74,68.26,12.51
23,2024-11-08 10:09:36.678852,71.42,30.78,7.12,13.91
23,2024-11-08 10:14:36.678852,72.87,32.51,78.01,12.12
23,2024-11-08 10:19:36.678852,87.14,34.92,85.04,14.21
23,2024-11-08 10:24:36.678852,101.92,32.82,27.66,13.88
23,2024-11-08 10:29:36.678852,86.73,33.65,72.47,13.49
23,2024-11-08 10:34:36.678852,83.17,30.37,10.86,12.64
23,2024-11-08 10:39:36.678852,95.12,34.08,76.15,13.93
23,2024-11-08 10:44:36.678852,109.74,32.25,95.15,13.44
23,2024-11-08 10:49:36.678852,90.7,33.23,83.98,13.82
23,2024-11-08 10:54:36.678852,92.69,33.42,3.92,13.35
23,2024-11-08 10:59:36.678852,106.22,31.74,40.25,14.34
23,2024-11-08 11:04:36.678852,88.01,30.41,8.98,12.91
23,2024-11-08 11:09:36.678852,105.35,33.26,57.6,13.42
23,2024-11-08 11:14:36.678852,93.48,30.56,89.44,13.34
23,2024-11-08 11:19:36.678852,89.14,32.08,70.85,12.46
23,2024-11-08 11:24:36.678852,99.69,34.59,50.93,14.29
23,2024-11-08 11:29:36.678852,96.58,34.23,11.79,13.33
23,2024-11-08 11:34:36.678852,101.21,33.73,47.38,12.7
23,2024-11-08 11:39:36.678852,95.16,31.59,29.85,13.34
23,2024-11-08 11:44:36.678852,103.2,34.31,34.71,12.05
23,2024-11-08 11:49:36.678852,94.27,32.45,99.81,13.78
23,2024-11-08 11:54:36.678852,78.87,31.48,64.18,13.52
23,2024-11-08 11:59:36.678852,81.85,31.14,14.77,12.77
23,2024-11-08 12:04:36.678852,109.53,31.37,3.13,13.76
23,2024-11-08 12:09:36.678852,94.15,30.42,84.2,13.9
23,2024-11-08 12:14:36.678852,93.9,33.24,66.6,13.65
23,2024-11-08 12:19:36.678852,71.89,34.07,98.71,14.46
23,2024-11-08 12:24:36.678852,80.11,33.51,61.8,13.47
23,2024-11-08 12:29:36.678852,109.44,33.99,88.36,13.59
23,2024-11-08 12:34:36.678852,76.75,33.21,73.76,13.77
23,2024-11-08 12:39:36.678852,91.19,32.66,26.55,13.85
23,2024-11-08 12:44:36.678852,77.04,34.06,5.27,12.7
23,2024-11-08 12:49:36.678852,100.52,32.55,5.71,14.43
23,2024-11-08 12:54:36.678852,94.07,30.44,77.31,12.53
23,2024-11-08 12:59:36.678852,71.95,33.68,86.95,12.95
23,2024-11-08 13:04:36.678852,98.86,34.93,68.09,14.22
23,2024-11-08 13:09:36.678852,102.12,32.25,76.7,12.13
23,2024-11-08 13:14:36.678852,71.97,32.59,66.28,13.92
23,2024-11-08 13:19:36.678852,79.4,30.5,21.11,12.02
23,2024-11-08 13:24:36.678852,102.64,30.86,63.93,12.96
23,2024-11-08 13:29:36.678852,84.46,30.31,21.47,12.02
23,2024-11-08 13:34:36.678852,79.46,32.82,34.29,12.7
23,2024-11-08 13:39:36.678852,103.75,30.42,69.05,12.67
23,2024-11-08 13:44:36.678852,74.46,32.93,38.19,12.48
23,2024-11-08 13:49:36.678852,80.56,32.08,85.78,13.6
23,2024-11-08 13:54:36.678852,72.3,33.65,5.78,12.0
23,2024-11-08 13:59:36.678852,104.12,33.97,3.93,12.4
23,2024-11-08 14:04:36.678852,73.87,30.14,10.38,13.19
23,2024-11-08 14:09:36.678852,86.02,30.15,37.06,14.17
23,2024-11-08 14:14:36.678852,102.62,33.43,42.1,13.95
23,2024-11-08 14:19:36.678852,97.51,32.24,5.49,13.89
23,2024-11-08 14:24:36.678852,108.52,30.18,94.83,12.56
23,2024-11-08 14:29:36.678852,96.37,30.42,85.31,13.55
23,2024-11-08 14:34:36.678852,82.68,30.02,38.01,13.1
23,2024-11-08 14:39:36.678852,106.71,30.67,46.21,12.3
23,2024-11-08 14:44:36.678852,88.16,30.07,93.69,14.3
23,2024-11-08 14:49:36.678852,91.2,34.42,4.53,13.19
23,2024-11-08 14:54:36.678852,90.42,33.49,85.41,13.02
23,2024-11-08 14:59:36.678852,92.2,34.58,43.92,14.22
23,2024-11-08 15:04:36.678852,86.4,33.18,47.08,14.34
23,2024-11-08 15:09:36.678852,104.57,34.11,3.66,12.06
23,2024-11-08 15:14:36.678852,73.64,32.6,57.34,13.08
23,2024-11-08 15:19:36.678852,73.61,31.14,39.65,12.83
23,2024-11-08 15:24:36.678852,80.72,30.9,27.95,12.32
23,2024-11-08 15:29:36.678852,88.37,30.55,63.45,12.17
23,2024-11-08 15:34:36.678852,108.04,34.58,14.47,13.58
23,2024-11-08 15:39:36.678852,86.0,32.37,54.89,13.59
23,2024-11-08 15:44:36.678852,89.37,30.02,5.59,12.62
23,2024-11-08 15:49:36.678852,98.97,33.39,9.87,14.29
23,2024-11-08 15:54:36.678852,94.49,31.46,51.57,12.13
23,2024-11-08 15:59:36.678852,94.32,33.45,55.38,12.69
23,2024-11-08 16:04:36.678852,90.23,34.98,96.18,13.24
23,2024-11-08 16:09:36.678852,101.28,34.43,68.99,14.35
23,2024-11-08 16:14:36.678852,106.37,32.82,93.22,12.54
23,2024-11-08 16:19:36.678852,97.15,30.25,92.01,12.57
23,2024-11-08 16:24:36.678852,94.68,32.61,63.79,12.79
23,2024-11-08 16:29:36.678852,87.85,34.03,4.01,12.92
23,2024-11-08 16:34:36.678852,96.72,31.74,9.21,12.42
23,2024-11-08 16:39:36.678852,108.09,30.63,52.46,13.88
23,2024-11-08 16:44:36.678852,83.56,32.77,3.88,12.31
23,2024-11-08 16:49:36.678852,83.99,32.61,68.66,12.22
23,2024-11-08 16:54:36.678852,93.36,32.09,58.44,14.36
23,2024-11-08 16:59:36.678852,107.99,30.95,59.13,13.65
23,2024-11-08 17:04:36.678852,98.79,34.72,22.68,14.37
23,2024-11-08 17:09:36.678852,78.57,34.96,88.71,14.21
23,2024-11-08 17:14:36.678852,99.88,32.9,56.87,14.39
23,2024-11-08 17:19:36.678852,74.29,33.35,93.92,12.95
23,2024-11-08 17:24:36.678852,85.49,30.94,32.69,13.88
23,2024-11-08 17:29:36.678852,97.02,34.73,32.41,13.67
23,2024-11-08 17:34:36.678852,86.76,31.88,84.39,12.22
23,2024-11-08 17:39:36.678852,70.77,31.36,48.18,12.26
23,2024-11-08 17:44:36.678852,99.21,33.33,32.86,13.21
23,2024-11-08 17:49:36.678852,88.68,34.18,5.69,13.16
23,2024-11-08 17:54:36.678852,99.96,32.3,75.13,12.37
23,2024-11-08 17:59:36.678852,71.2,33.53,49.49,14.24
23,2024-11-08 18:04:36.678852,75.37,31.87,49.14,12.76
23,2024-11-08 18:09:36.678852,85.83,32.06,4.9,13.5
23,2024-11-08 18:14:36.678852,88.24,32.2,90.0,12.4
23,2024-11-08 18:19:36.678852,91.01,33.03,49.91,13.23
23,2024-11-08 18:24:36.678852,91.31,32.03,59.75,12.34
23,2024-11-08 18:29:36.678852,99.23,33.21,56.04,12.01
23,2024-11-08 18:34:36.678852,84.28,32.88,79.44,13.05
23,2024-11-08 18:39:36.678852,81.03,31.6,13.25,12.8
23,2024-11-08 18:44:36.678852,84.38,30.79,30.77,13.59
23,2024-11-08 18:49:36.678852,86.67,31.09,32.61,12.77
23,2024-11-08 18:54:36.678852,107.92,33.78,71.65,12.49
23,2024-11-08 18:59:36.678852,84.11,32.92,67.02,12.59
23,2024-11-08 19:04:36.678852,73.78,34.29,48.21,14.36
23,2024-11-08 19:09:36.678852,82.07,30.97,52.66,12.17
23,2024-11-08 19:14:36.678852,98.14,34.03,76.38,13.59
23,2024-11-08 19:19:36.678852,96.39,33.55,48.82,13.57
23,2024-11-08 19:24:36.678852,75.4,32.71,96.11,12.41
23,2024-11-08 19:29:36.678852,103.34,30.51,1.84,13.13
23,2024-11-08 19:34:36.678852,93.82,31.45,48.81,12.74
23,2024-11-08 19:39:36.678852,101.36,31.72,23.64,13.26
23,2024-11-08 19:44:36.678852,100.46,31.39,87.77,13.38
23,2024-11-08 19:49:36.678852,94.09,32.11,39.0,13.6
23,2024-11-08 19:54:36.678852,103.19,32.18,61.92,14.12
23,2024-11-08 19:59:36.678852,76.28,30.13,28.23,12.21
23,2024-11-08 20:04:36.678852,99.99,34.87,0.86,12.94
23,2024-11-08 20:09:36.678852,94.49,30.07,32.27,13.87
23,2024-11-08 20:14:36.678852,89.2,32.35,85.93,13.67
23,2024-11-08 20:19:36.678852,72.5,33.05,70.75,12.04
23,2024-11-08 20:24:36.678852,84.31,31.63,22.83,14.0
23,2024-11-08 20:29:36.678852,92.02,30.49,48.84,14.04
23,2024-11-08 20:34:36.678852,74.12,34.71,62.47,12.59
23,2024-11-08 20:39:36.678852,83.21,34.23,26.15,13.28
23,2024-11-08 20:44:36.678852,74.19,33.15,5.01,12.7
23,2024-11-08 20:49:36.678852,95.42,30.41,67.96,13.29
23,2024-11-08 20:54:36.678852,75.57,30.17,19.7,13.78
23,2024-11-08 20:59:36.678852,80.57,34.04,0.29,12.76
23,2024-11-08 21:04:36.678852,99.6,33.45,72.01,13.31
23,2024-11-08 21:09:36.678852,75.33,32.6,86.7,12.73
23,2024-11-08 21:14:36.678852,81.9,32.44,29.15,14.12
23,2024-11-08 21:19:36.678852,73.69,33.14,85.6,12.85
23,2024-11-08 21:24:36.678852,77.7,31.09,90.37,12.12
23,2024-11-08 21:29:36.678852,72.07,32.03,62.2,12.91
23,2024-11-08 21:34:36.678852,109.03,30.56,4.22,12.06
23,2024-11-08 21:39:36.678852,108.83,33.03,88.02,12.61
23,2024-11-08 21:44:36.678852,89.53,31.47,86.83,13.42
23,2024-11-08 21:49:36.678852,84.27,34.06,88.72,12.04
23,2024-11-08 21:54:36.678852,87.38,31.1,62.07,12.04
23,2024-11-08 21:59:36.678852,108.52,31.94,76.24,12.56
23,2024-11-08 22:04:36.678852,106.31,31.23,5.1,12.76
23,2024-11-08 22:09:36.678852,91.11,32.55,58.33,14.23
23,2024-11-08 22:14:36.678852,76.85,30.96,0.44,13.3
23,2024-11-08 22:19:36.678852,86.92,30.17,58.33,12.76
23,2024-11-08 22:24:36.678852,98.97,34.01,21.92,12.44
23,2024-11-08 22:29:36.678852,81.15,31.85,66.37,13.67
23,2024-11-08 22:34:36.678852,104.35,31.53,99.1,14.29
23,2024-11-08 22:39:36.678852,75.82,31.61,30.3,12.72
23,2024-11-08 22:44:36.678852,100.6,33.27,90.41,14.06
23,2024-11-08 22:49:36.678852,86.61,34.27,23.77,12.8
23,2024-11-08 22:54:36.678852,99.51,32.7,18.32,12.02
23,2024-11-08 22:59:36.678852,79.35,31.96,35.34,12.3
23,2024-11-08 23:04:36.678852,80.7,33.53,45.71,13.22
23,2024-11-08 23:09:36.678852,91.73,34.5,85.19,14.24
23,2024-11-08 23:14:36.678852,109.89,30.46,84.99,13.61
23,2024-11-08 23:19:36.678852,96.92,34.21,55.96,13.47
23,2024-11-08 23:24:36.678852,98.79,31.94,52.01,13.64
23,2024-11-08 23:29:36.678852,106.88,34.3,43.08,13.53
23,2024-11-08 23:34:36.678852,75.93,32.35,85.01,14.19
23,2024-11-08 23:39:36.678852,83.9,34.79,54.71,13.02
23,2024-11-08 23:44:36.678852,71.98,34.38,41.14,12.82
23,2024-11-08 23:49:36.678852,70.14,34.52,90.17,13.95
23,2024-11-08 23:54:36.678852,70.77,32.23,83.71,13.93
23,2024-11-08 23:59:36.678852,77.72,33.75,85.45,14.24
23,2024-11-09 00:04:36.678852,87.9,33.61,34.53,12.93
23,2024-11-09 00:09:36.678852,81.31,33.53,14.48,14.06
23,2024-11-09 00:14:36.678852,77.32,34.86,90.74,12.38
23,2024-11-09 00:19:36.678852,103.65,32.73,92.27,12.54
23,2024-11-09 00:24:36.678852,91.24,32.73,47.11,14.35
23,2024-11-09 00:29:36.678852,100.83,31.03,96.94,13.79
23,2024-11-09 00:34:36.678852,83.69,30.51,69.4,12.15
23,2024-11-09 00:39:36.678852,82.72,33.87,30.38,13.76
23,2024-11-09 00:44:36.678852,77.65,34.25,82.5,13.14
23,2024-11-09 00:49:36.678852,74.74,31.15,68.18,12.66
23,2024-11-09 00:54:36.678852,105.51,30.06,26.15,13.24
23,2024-11-09 00:59:36.678852,109.51,30.74,84.64,13.35
23,2024-11-09 01:04:36.678852,75.69,33.69,84.2,13.64
23,2024-11-09 01:09:36.678852,109.99,31.73,3.4,12.69
23,2024-11-09 01:14:36.678852,96.85,33.34,92.37,14.14
23,2024-11-09 01:19:36.678852,72.45,30.11,0.89,14.0
23,2024-11-09 01:24:36.678852,73.05,30.25,53.62,12.77
23,2024-11-09 01:29:36.678852,105.72,33.7,80.64,13.08
23,2024-11-09 01:34:36.678852,78.85,34.74,70.58,13.66
23,2024-11-09 01:39:36.678852,98.5,34.83,9.52,12.36
23,2024-11-09 01:44:36.678852,80.3,30.49,49.41,12.31
23,2024-11-09 01:49:36.678852,85.32,34.0,83.98,14.46
23,2024-11-09 01:54:36.678852,101.95,31.33,4.55,12.76
23,2024-11-09 01:59:36.678852,109.77,30.4,75.19,14.4
23,2024-11-09 02:04:36.678852,91.62,33.41,70.49,14.45
23,2024-11-09 02:09:36.678852,78.85,34.91,8.98,12.48
23,2024-11-09 02:14:36.678852,101.96,33.63,11.27,12.15
23,2024-11-09 02:19:36.678852,99.22,32.37,68.56,12.08
23,2024-11-09 02:24:36.678852,90.58,30.34,99.81,12.2
23,2024-11-09 02:29:36.678852,103.78,33.68,48.5,12.03
23,2024-11-09 02:34:36.678852,103.19,32.33,25.1,13.17
23,2024-11-09 02:39:36.678852,97.72,34.54,29.62,13.34
23,2024-11-09 02:44:36.678852,80.53,32.89,94.93,12.45
23,2024-11-09 02:49:36.678852,94.09,34.2,60.45,12.54
23,2024-11-09 02:54:36.678852,89.75,33.07,62.15,13.99
23,2024-11-09 02:59:36.678852,100.6,31.32,43.33,13.7
23,2024-11-09 03:04:36.678852,75.32,32.24,45.31,13.58
23,2024-11-09 03:09:36.678852,108.81,34.61,69.55,13.62
23,2024-11-09 03:14:36.678852,72.38,30.2,95.3,14.46
23,2024-11-09 03:19:36.678852,93.63,33.17,9.34,12.67
23,2024-11-09 03:24:36.678852,78.8,34.67,67.64,12.99
23,2024-11-09 03:29:36.678852,73.78,30.74,69.75,13.45
23,2024-11-09 03:34:36.678852,96.27,30.0,30.84,12.13
23,2024-11-09 03:39:36.678852,86.6,34.59,17.92,12.64
23,2024-11-09 03:44:36.678852,86.36,33.68,82.26,13.57
23,2024-11-09 03:49:36.678852,93.12,33.85,99.21,12.46
23,2024-11-09 03:54:36.678852,105.79,33.26,9.61,13.9
23,2024-11-09 03:59:36.678852,95.86,32.76,39.36,12.45
23,2024-11-09 04:04:36.678852,84.03,33.47,55.25,13.21
23,2024-11-09 04:09:36.678852,96.46,33.79,44.3,14.22
23,2024-11-09 04:14:36.678852,81.68,32.61,49.32,12.51
23,2024-11-09 04:19:36.678852,90.31,31.66,84.17,12.56
23,2024-11-09 04:24:36.678852,97.37,32.22,13.4,12.35
23,2024-11-09 04:29:36.678852,89.14,30.93,76.61,13.41
23,2024-11-09 04:34:36.678852,107.26,31.44,67.4,14.12
23,2024-11-09 04:39:36.678852,100.84,32.38,53.37,13.89
23,2024-11-09 04:44:36.678852,84.42,33.18,91.33,14.44
23,2024-11-09 04:49:36.678852,76.82,30.66,35.79,12.56
23,2024-11-09 04:54:36.678852,89.19,34.1,13.96,12.68
23,2024-11-09 04:59:36.678852,102.27,30.4,27.13,14.01
24,2024-11-08 05:04:36.678852,77.22,32.3,67.33,13.69
24,2024-11-08 05:09:36.678852,104.43,31.44,60.64,13.38
24,2024-11-08 05:14:36.678852,74.04,31.75,85.97,13.11
24,2024-11-08 05:19:36.678852,104.25,30.71,80.01,12.53
24,2024-11-08 05:24:36.678852,96.37,30.1,53.01,12.32
24,2024-11-08 05:29:36.678852,83.71,30.47,3.97,12.77
24,2024-11-08 05:34:36.678852,98.07,34.09,75.1,14.17
24,2024-11-08 05:39:36.678852,77.61,34.03,5.07,13.54
24,2024-11-08 05:44:36.678852,102.46,32.91,8.14,13.12
24,2024-11-08 05:49:36.678852,96.32,34.68,83.04,13.57
24,2024-11-08 05:54:36.678852,82.41,30.91,15.0,13.67
24,2024-11-08 05:59:36.678852,77.95,31.23,19.25,13.66
24,2024-11-08 06:04:36.678852,107.81,30.53,57.2,12.21
24,2024-11-08 06:09:36.678852,71.13,33.18,71.32,13.47
24,2024-11-08 06:14:36.678852,84.32,34.5,6.25,13.98
24,2024-11-08 06:19:36.678852,94.52,30.67,13.75,13.5
24,2024-11-08 06:24:36.678852,101.09,31.74,72.81,13.29
24,2024-11-08 06:29:36.678852,97.9,30.96,61.44,12.01
24,2024-11-08 06:34:36.678852,83.3,33.52,34.77,12.55
24,2024-11-08 06:39:36.678852,85.9,32.54,14.2,12.94
24,2024-11-08 06:44:36.678852,81.09,31.85,27.33,13.68
24,2024-11-08 06:49:36.678852,74.26,32.08,82.47,13.0
24,2024-11-08 06:54:36.678852,84.8,31.48,67.07,13.18
24,2024-11-08 06:59:36.678852,71.55,32.51,21.71,14.5
24,2024-11-08 07:04:36.678852,88.4,31.89,71.31,13.37
24,2024-11-08 07:09:36.678852,76.84,31.61,15.68,13.59
24,2024-11-08 07:14:36.678852,78.3,34.47,22.99,13.67
24,2024-11-08 07:19:36.678852,78.93,32.6,29.02,12.73
24,2024-11-08 07:24:36.678852,91.03,32.91,19.07,12.07
24,2024-11-08 07:29:36.678852,85.38,34.02,78.92,12.48
24,2024-11-08 07:34:36.678852,72.8,32.05,81.65,13.13
24,2024-11-08 07:39:36.678852,96.43,32.16,55.32,12.26
24,2024-11-08 07:44:36.678852,100.63,32.91,89.26,13.95
24,2024-11-08 07:49:36.678852,77.56,32.54,26.39,13.38
24,2024-11-08 07:54:36.678852,83.92,32.18,70.28,12.92
24,2024-11-08 07:59:36.678852,80.43,32.05,83.95,12.85
24,2024-11-08 08:04:36.678852,72.06,31.16,28.26,12.03
24,2024-11-08 08:09:36.678852,99.21,31.66,99.05,12.47
24,2024-11-08 08:14:36.678852,88.57,32.01,83.09,14.11
24,2024-11-08 08:19:36.678852,80.63,34.69,30.92,14.4
24,2024-11-08 08:24:36.678852,102.66,32.52,30.51,12.36
24,2024-11-08 08:29:36.678852,78.65,32.83,44.13,13.88
24,2024-11-08 08:34:36.678852,90.36,31.63,67.17,13.63
24,2024-11-08 08:39:36.678852,90.36,31.38,83.62,14.4
24,2024-11-08 08:44:36.678852,103.65,34.94,16.75,13.85
24,2024-11-08 08:49:36.678852,97.12,32.2,48.36,13.92
24,2024-11-08 08:54:36.678852,74.75,34.29,43.62,14.25
24,2024-11-08 08:59:36.678852,105.76,32.29,49.37,12.08
24,2024-11-08 09:04:36.678852,75.79,30.79,32.35,14.21
24,2024-11-08 09:09:36.678852,83.12,31.83,95.24,14.47
24,2024-11-08 09:14:36.678852,92.83,32.42,97.18,13.32
24,2024-11-08 09:19:36.678852,74.86,32.98,71.15,13.04
